"No.","Time","Source","Destination","Protocol","Length","Info"
"159","27.309731768","10.0.0.2","10.0.0.3","TCP","78","[TCP Dup ACK 131#13] 34568  >  43740 [ACK] Seq=1 Ack=153225 Win=238080 Len=0 TSval=664337 TSecr=664132 SLE=156121 SRE=193769"
"160","27.336520924","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=229969 Ack=1 Win=29696 Len=2896 TSval=664350 TSecr=664325"
"161","27.348776431","10.0.0.3","10.0.0.2","TCP","1514","43740  >  34568 [ACK] Seq=232865 Ack=1 Win=29696 Len=1448 TSval=664356 TSecr=664331"
"162","27.358674108","10.0.0.2","10.0.0.3","TCP","78","[TCP Dup ACK 131#14] 34568  >  43740 [ACK] Seq=1 Ack=153225 Win=238080 Len=0 TSval=664349 TSecr=664132 SLE=156121 SRE=196665"
"163","27.372340075","10.0.0.3","10.0.0.2","TCP","1514","43740  >  34568 [ACK] Seq=234313 Ack=1 Win=29696 Len=1448 TSval=664362 TSecr=664337"
"164","27.382853782","10.0.0.2","10.0.0.3","TCP","78","[TCP Dup ACK 131#15] 34568  >  43740 [ACK] Seq=1 Ack=153225 Win=238080 Len=0 TSval=664355 TSecr=664132 SLE=156121 SRE=199561"
"165","27.406487198","10.0.0.2","10.0.0.3","TCP","78","[TCP Dup ACK 131#16] 34568  >  43740 [ACK] Seq=1 Ack=153225 Win=238080 Len=0 TSval=664361 TSecr=664132 SLE=156121 SRE=202457"
"166","27.433794872","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=235761 Ack=1 Win=29696 Len=2896 TSval=664375 TSecr=664349"
"167","27.445756795","10.0.0.3","10.0.0.2","TCP","1514","43740  >  34568 [ACK] Seq=238657 Ack=1 Win=29696 Len=1448 TSval=664381 TSecr=664355"
"168","27.479733345","10.0.0.2","10.0.0.3","TCP","78","[TCP Dup ACK 131#17] 34568  >  43740 [ACK] Seq=1 Ack=153225 Win=238080 Len=0 TSval=664380 TSecr=664132 SLE=156121 SRE=205353"
"169","27.504239159","10.0.0.2","10.0.0.3","TCP","78","[TCP Dup ACK 131#18] 34568  >  43740 [ACK] Seq=1 Ack=153225 Win=238080 Len=0 TSval=664386 TSecr=664132 SLE=156121 SRE=208249"
"170","27.527951445","10.0.0.2","10.0.0.3","TCP","78","[TCP Dup ACK 131#19] 34568  >  43740 [ACK] Seq=1 Ack=153225 Win=238080 Len=0 TSval=664392 TSecr=664132 SLE=156121 SRE=209697"
"171","27.541415444","10.0.0.2","10.0.0.3","TCP","78","[TCP Dup ACK 131#20] 34568  >  43740 [ACK] Seq=1 Ack=153225 Win=238080 Len=0 TSval=664395 TSecr=664132 SLE=156121 SRE=212593"
"172","27.554238673","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=240105 Ack=1 Win=29696 Len=2896 TSval=664405 TSecr=664380"
"173","27.564712094","10.0.0.2","10.0.0.3","TCP","78","34568  >  43740 [ACK] Seq=1 Ack=154673 Win=237056 Len=0 TSval=664401 TSecr=664284 SLE=156121 SRE=212593"
"174","27.576908238","10.0.0.2","10.0.0.3","TCP","78","[TCP Dup ACK 173#1] 34568  >  43740 [ACK] Seq=1 Ack=154673 Win=237056 Len=0 TSval=664404 TSecr=664284 SLE=156121 SRE=214041"
"175","27.578939634","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=243001 Ack=1 Win=29696 Len=2896 TSval=664411 TSecr=664386"
"176","27.589115794","10.0.0.2","10.0.0.3","TCP","66","34568  >  43740 [ACK] Seq=1 Ack=214041 Win=209408 Len=0 TSval=664407 TSecr=664290"
"177","27.591609803","10.0.0.3","10.0.0.2","TCP","1514","43740  >  34568 [ACK] Seq=245897 Ack=1 Win=29696 Len=1448 TSval=664417 TSecr=664392"
"178","27.601294301","10.0.0.2","10.0.0.3","TCP","66","34568  >  43740 [ACK] Seq=1 Ack=216937 Win=238080 Len=0 TSval=664410 TSecr=664296"
"179","27.616102618","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=247345 Ack=1 Win=29696 Len=2896 TSval=664420 TSecr=664395"
"180","27.628942319","10.0.0.3","10.0.0.2","TCP","1514","43740  >  34568 [ACK] Seq=250241 Ack=1 Win=29696 Len=1448 TSval=664426 TSecr=664401"
"181","27.639693968","10.0.0.2","10.0.0.3","TCP","66","34568  >  43740 [ACK] Seq=1 Ack=219833 Win=238592 Len=0 TSval=664419 TSecr=664308"
"182","27.640136910","10.0.0.3","10.0.0.2","TCP","1514","43740  >  34568 [ACK] Seq=251689 Ack=1 Win=29696 Len=1448 TSval=664429 TSecr=664404"
"183","27.648217644","10.0.0.2","10.0.0.3","TCP","66","34568  >  43740 [ACK] Seq=1 Ack=222729 Win=238080 Len=0 TSval=664422 TSecr=664320"
"184","27.664367176","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=253137 Ack=1 Win=29696 Len=2896 TSval=664432 TSecr=664407"
"185","27.685424207","10.0.0.2","10.0.0.3","TCP","66","34568  >  43740 [ACK] Seq=1 Ack=225625 Win=238592 Len=0 TSval=664431 TSecr=664326"
"186","27.688908067","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=256033 Ack=1 Win=29696 Len=2896 TSval=664432 TSecr=664407"
"187","27.699254817","10.0.0.2","10.0.0.3","TCP","66","34568  >  43740 [ACK] Seq=1 Ack=228521 Win=238080 Len=0 TSval=664434 TSecr=664339"
"188","27.701726057","10.0.0.3","10.0.0.2","TCP","1514","43740  >  34568 [ACK] Seq=258929 Ack=1 Win=29696 Len=1448 TSval=664432 TSecr=664407"
"189","27.725481505","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=260377 Ack=1 Win=29696 Len=2896 TSval=664435 TSecr=664410"
"190","27.734026257","10.0.0.2","10.0.0.3","TCP","66","34568  >  43740 [ACK] Seq=1 Ack=232865 Win=238080 Len=0 TSval=664443 TSecr=664344"
"191","27.749623578","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=263273 Ack=1 Win=29696 Len=2896 TSval=664445 TSecr=664419"
"192","27.772912629","10.0.0.2","10.0.0.3","TCP","66","34568  >  43740 [ACK] Seq=1 Ack=235761 Win=238592 Len=0 TSval=664452 TSecr=664356"
"193","27.773402580","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=266169 Ack=1 Win=29696 Len=2896 TSval=664447 TSecr=664422"
"194","27.783697468","10.0.0.2","10.0.0.3","TCP","66","34568  >  43740 [ACK] Seq=1 Ack=238657 Win=238080 Len=0 TSval=664455 TSecr=664375"
"195","27.797802032","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=269065 Ack=1 Win=29696 Len=2896 TSval=664456 TSecr=664431"
"196","27.822297837","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=271961 Ack=1 Win=29696 Len=2896 TSval=664460 TSecr=664434"
"197","27.846885597","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=274857 Ack=1 Win=29696 Len=2896 TSval=664468 TSecr=664443"
"198","27.847994995","10.0.0.2","10.0.0.3","TCP","66","34568  >  43740 [ACK] Seq=1 Ack=240105 Win=239616 Len=0 TSval=664472 TSecr=664381"
"199","27.867086347","10.0.0.2","10.0.0.3","TCP","66","34568  >  43740 [ACK] Seq=1 Ack=243001 Win=238080 Len=0 TSval=664476 TSecr=664405"
"200","27.870408744","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=277753 Ack=1 Win=29696 Len=2896 TSval=664478 TSecr=664452"
"201","27.892192766","10.0.0.2","10.0.0.3","TCP","66","34568  >  43740 [ACK] Seq=1 Ack=245897 Win=238080 Len=0 TSval=664482 TSecr=664411"
"202","27.895234776","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=280649 Ack=1 Win=29696 Len=2896 TSval=664481 TSecr=664455"
"203","27.928319120","10.0.0.2","10.0.0.3","TCP","66","34568  >  43740 [ACK] Seq=1 Ack=250241 Win=238080 Len=0 TSval=664492 TSecr=664417"
"204","27.942258877","10.0.0.3","10.0.0.2","TCP","2962","[TCP Previous segment not captured] 43740  >  34568 [ACK] Seq=286441 Ack=1 Win=29696 Len=2896 TSval=664502 TSecr=664476"
"205","27.963607648","10.0.0.2","10.0.0.3","TCP","66","34568  >  43740 [ACK] Seq=1 Ack=253137 Win=238592 Len=0 TSval=664501 TSecr=664426"
"206","27.966823773","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=289337 Ack=1 Win=29696 Len=2896 TSval=664508 TSecr=664482"
"207","27.976135182","10.0.0.2","10.0.0.3","TCP","66","34568  >  43740 [ACK] Seq=1 Ack=256033 Win=238080 Len=0 TSval=664504 TSecr=664432"
"208","28.002096963","10.0.0.2","10.0.0.3","TCP","66","34568  >  43740 [ACK] Seq=1 Ack=258929 Win=238080 Len=0 TSval=664510 TSecr=664432"
"209","28.002660754","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=292233 Ack=1 Win=29696 Len=2896 TSval=664517 TSecr=664492"
"210","28.024460941","10.0.0.2","10.0.0.3","TCP","66","34568  >  43740 [ACK] Seq=1 Ack=260377 Win=242688 Len=0 TSval=664516 TSecr=664432"
"211","28.028016461","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=295129 Ack=1 Win=29696 Len=2896 TSval=664517 TSecr=664492"
"212","28.037275380","10.0.0.2","10.0.0.3","TCP","66","34568  >  43740 [ACK] Seq=1 Ack=263273 Win=248320 Len=0 TSval=664519 TSecr=664435"
"213","28.052200565","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=298025 Ack=1 Win=29696 Len=2896 TSval=664526 TSecr=664501"
"214","28.063054519","10.0.0.2","10.0.0.3","TCP","66","34568  >  43740 [ACK] Seq=1 Ack=266169 Win=254464 Len=0 TSval=664525 TSecr=664445"
"215","28.075826461","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=300921 Ack=1 Win=29696 Len=2896 TSval=664529 TSecr=664504"
"216","28.086078177","10.0.0.2","10.0.0.3","TCP","66","34568  >  43740 [ACK] Seq=1 Ack=269065 Win=260096 Len=0 TSval=664531 TSecr=664447"
"217","28.099703787","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=303817 Ack=1 Win=29696 Len=2896 TSval=664535 TSecr=664510"
"218","28.110740969","10.0.0.2","10.0.0.3","TCP","66","34568  >  43740 [ACK] Seq=1 Ack=271961 Win=265728 Len=0 TSval=664537 TSecr=664456"
"219","28.111806714","10.0.0.3","10.0.0.2","TCP","1514","43740  >  34568 [ACK] Seq=306713 Ack=1 Win=29696 Len=1448 TSval=664541 TSecr=664516"
"220","28.132648786","10.0.0.2","10.0.0.3","TCP","66","34568  >  43740 [ACK] Seq=1 Ack=274857 Win=271872 Len=0 TSval=664543 TSecr=664460"
"221","28.136471364","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=308161 Ack=1 Win=29696 Len=2896 TSval=664544 TSecr=664519"
"222","28.158399810","10.0.0.2","10.0.0.3","TCP","66","34568  >  43740 [ACK] Seq=1 Ack=277753 Win=277504 Len=0 TSval=664549 TSecr=664468"
"223","28.160491370","10.0.0.3","10.0.0.2","TCP","2962","[TCP Previous segment not captured] 43740  >  34568 [ACK] Seq=313953 Ack=1 Win=29696 Len=2896 TSval=664556 TSecr=664531"
"224","28.181975807","10.0.0.2","10.0.0.3","TCP","66","34568  >  43740 [ACK] Seq=1 Ack=280649 Win=283136 Len=0 TSval=664555 TSecr=664478"
"225","28.185294900","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=316849 Ack=1 Win=29696 Len=2896 TSval=664563 TSecr=664537"
"226","28.210666874","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=319745 Ack=1 Win=29696 Len=2896 TSval=664568 TSecr=664543"
"227","28.230552509","10.0.0.2","10.0.0.3","TCP","66","34568  >  43740 [ACK] Seq=1 Ack=283545 Win=289280 Len=0 TSval=664567 TSecr=664481"
"228","28.233761296","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=322641 Ack=1 Win=29696 Len=2896 TSval=664574 TSecr=664549"
"229","28.258236802","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=325537 Ack=1 Win=29696 Len=2896 TSval=664580 TSecr=664555"
"230","28.278938858","10.0.0.2","10.0.0.3","TCP","78","[TCP Window Update] 34568  >  43740 [ACK] Seq=1 Ack=283545 Win=294912 Len=0 TSval=664579 TSecr=664481 SLE=286441 SRE=289337"
"231","28.304680671","10.0.0.2","10.0.0.3","TCP","78","[TCP Window Update] 34568  >  43740 [ACK] Seq=1 Ack=283545 Win=300544 Len=0 TSval=664586 TSecr=664481 SLE=286441 SRE=292233"
"232","28.305132960","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=328433 Ack=1 Win=29696 Len=2896 TSval=664593 TSecr=664567"
"233","28.327474171","10.0.0.2","10.0.0.3","TCP","78","[TCP Window Update] 34568  >  43740 [ACK] Seq=1 Ack=283545 Win=306688 Len=0 TSval=664592 TSecr=664481 SLE=286441 SRE=295129"
"234","28.330441680","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=331329 Ack=1 Win=29696 Len=2896 TSval=664593 TSecr=664567"
"235","28.341840675","10.0.0.3","10.0.0.2","TCP","1514","[TCP Out-Of-Order] 43740  >  34568 [ACK] Seq=283545 Ack=1 Win=29696 Len=1448 TSval=664605 TSecr=664579"
"236","28.351999272","10.0.0.2","10.0.0.3","TCP","78","[TCP Window Update] 34568  >  43740 [ACK] Seq=1 Ack=283545 Win=312320 Len=0 TSval=664598 TSecr=664481 SLE=286441 SRE=298025"
"237","28.353623789","10.0.0.3","10.0.0.2","TCP","1514","43740  >  34568 [ACK] Seq=334225 Ack=1 Win=29696 Len=1448 TSval=664605 TSecr=664579"
"238","28.368270525","10.0.0.3","10.0.0.2","TCP","1514","[TCP Out-Of-Order] 43740  >  34568 [ACK] Seq=284993 Ack=1 Win=29696 Len=1448 TSval=664611 TSecr=664586"
"239","28.375381146","10.0.0.2","10.0.0.3","TCP","78","[TCP Window Update] 34568  >  43740 [ACK] Seq=1 Ack=283545 Win=317952 Len=0 TSval=664604 TSecr=664481 SLE=286441 SRE=300921"
"240","28.401727181","10.0.0.2","10.0.0.3","TCP","78","[TCP Window Update] 34568  >  43740 [ACK] Seq=1 Ack=283545 Win=323584 Len=0 TSval=664610 TSecr=664481 SLE=286441 SRE=303817"
"241","28.402193046","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=335673 Ack=1 Win=29696 Len=2896 TSval=664617 TSecr=664592"
"242","28.414465365","10.0.0.3","10.0.0.2","TCP","1514","43740  >  34568 [ACK] Seq=338569 Ack=1 Win=29696 Len=1448 TSval=664623 TSecr=664598"
"243","28.425003258","10.0.0.2","10.0.0.3","TCP","78","[TCP Window Update] 34568  >  43740 [ACK] Seq=1 Ack=283545 Win=329728 Len=0 TSval=664616 TSecr=664481 SLE=286441 SRE=306713"
"244","28.437890280","10.0.0.3","10.0.0.2","TCP","1514","43740  >  34568 [ACK] Seq=340017 Ack=1 Win=29696 Len=1448 TSval=664629 TSecr=664604"
"245","28.448366066","10.0.0.2","10.0.0.3","TCP","78","[TCP Window Update] 34568  >  43740 [ACK] Seq=1 Ack=283545 Win=332288 Len=0 TSval=664622 TSecr=664481 SLE=286441 SRE=308161"
"246","28.460338499","10.0.0.2","10.0.0.3","TCP","78","[TCP Window Update] 34568  >  43740 [ACK] Seq=1 Ack=283545 Win=338432 Len=0 TSval=664625 TSecr=664481 SLE=286441 SRE=311057"
"247","28.476608353","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=341465 Ack=1 Win=29696 Len=2896 TSval=664635 TSecr=664610"
"248","28.484806597","10.0.0.2","10.0.0.3","TCP","86","[TCP Window Update] 34568  >  43740 [ACK] Seq=1 Ack=283545 Win=344064 Len=0 TSval=664631 TSecr=664481 SLE=313953 SRE=316849 SLE=286441 SRE=311057"
"249","28.494379958","10.0.0.3","10.0.0.2","TCP","1514","43740  >  34568 [ACK] Seq=344361 Ack=1 Win=29696 Len=1448 TSval=664641 TSecr=664616"
"250","28.509914880","10.0.0.2","10.0.0.3","TCP","86","[TCP Window Update] 34568  >  43740 [ACK] Seq=1 Ack=283545 Win=349696 Len=0 TSval=664637 TSecr=664481 SLE=313953 SRE=319745 SLE=286441 SRE=311057"
"251","28.510803919","10.0.0.3","10.0.0.2","TCP","1514","43740  >  34568 [ACK] Seq=345809 Ack=1 Win=29696 Len=1448 TSval=664647 TSecr=664622"
"252","28.522760187","10.0.0.3","10.0.0.2","TCP","1514","43740  >  34568 [ACK] Seq=347257 Ack=1 Win=29696 Len=1448 TSval=664650 TSecr=664625"
"253","28.534517278","10.0.0.2","10.0.0.3","TCP","86","[TCP Window Update] 34568  >  43740 [ACK] Seq=1 Ack=283545 Win=355840 Len=0 TSval=664643 TSecr=664481 SLE=313953 SRE=322641 SLE=286441 SRE=311057"
"254","28.557249862","10.0.0.2","10.0.0.3","TCP","86","[TCP Window Update] 34568  >  43740 [ACK] Seq=1 Ack=283545 Win=361472 Len=0 TSval=664649 TSecr=664481 SLE=313953 SRE=325537 SLE=286441 SRE=311057"
"255","28.573320488","10.0.0.3","10.0.0.2","TCP","1514","[TCP Out-Of-Order] 43740  >  34568 [ACK] Seq=311057 Ack=1 Win=29696 Len=1448 TSval=664663 TSecr=664637"
"256","28.583938734","10.0.0.2","10.0.0.3","TCP","86","[TCP Window Update] 34568  >  43740 [ACK] Seq=1 Ack=283545 Win=367104 Len=0 TSval=664655 TSecr=664481 SLE=313953 SRE=328433 SLE=286441 SRE=311057"
"257","28.585646849","10.0.0.3","10.0.0.2","TCP","1514","[TCP Out-Of-Order] 43740  >  34568 [ACK] Seq=312505 Ack=1 Win=29696 Len=1448 TSval=664663 TSecr=664637"
"258","28.609537084","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=348705 Ack=1 Win=29696 Len=2896 TSval=664669 TSecr=664643"
"259","28.633877243","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=351601 Ack=1 Win=29696 Len=2896 TSval=664674 TSecr=664649"
"260","28.644803189","10.0.0.2","10.0.0.3","TCP","86","[TCP Window Update] 34568  >  43740 [ACK] Seq=1 Ack=283545 Win=373248 Len=0 TSval=664671 TSecr=664481 SLE=313953 SRE=331329 SLE=286441 SRE=311057"
"261","28.658677963","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=354497 Ack=1 Win=29696 Len=2896 TSval=664681 TSecr=664655"
"262","28.680406113","10.0.0.2","10.0.0.3","TCP","86","[TCP Window Update] 34568  >  43740 [ACK] Seq=1 Ack=283545 Win=378880 Len=0 TSval=664680 TSecr=664481 SLE=313953 SRE=334225 SLE=286441 SRE=311057"
"263","28.706398065","10.0.0.2","10.0.0.3","TCP","86","34568  >  43740 [ACK] Seq=1 Ack=284993 Win=381952 Len=0 TSval=664686 TSecr=664605 SLE=313953 SRE=334225 SLE=286441 SRE=311057"
"264","28.723439291","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=357393 Ack=1 Win=29696 Len=2896 TSval=664696 TSecr=664671"
"265","28.745685712","10.0.0.2","10.0.0.3","TCP","86","[TCP Window Update] 34568  >  43740 [ACK] Seq=1 Ack=284993 Win=384512 Len=0 TSval=664694 TSecr=664605 SLE=313953 SRE=335673 SLE=286441 SRE=311057"
"266","28.756697441","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=360289 Ack=1 Win=29696 Len=2896 TSval=664705 TSecr=664680"
"267","28.757181992","10.0.0.2","10.0.0.3","TCP","78","34568  >  43740 [ACK] Seq=1 Ack=311057 Win=387584 Len=0 TSval=664698 TSecr=664611 SLE=313953 SRE=335673"
"268","28.764532824","10.0.0.2","10.0.0.3","TCP","78","[TCP Window Update] 34568  >  43740 [ACK] Seq=1 Ack=311057 Win=393216 Len=0 TSval=664701 TSecr=664611 SLE=313953 SRE=338569"
"269","28.769551680","10.0.0.3","10.0.0.2","TCP","1514","43740  >  34568 [ACK] Seq=363185 Ack=1 Win=29696 Len=1448 TSval=664712 TSecr=664686"
"270","28.796269046","10.0.0.2","10.0.0.3","TCP","78","[TCP Window Update] 34568  >  43740 [ACK] Seq=1 Ack=311057 Win=396288 Len=0 TSval=664709 TSecr=664611 SLE=313953 SRE=340017"
"271","28.801685048","10.0.0.2","10.0.0.3","TCP","78","[TCP Window Update] 34568  >  43740 [ACK] Seq=1 Ack=311057 Win=399360 Len=0 TSval=664710 TSecr=664611 SLE=313953 SRE=341465"
"272","28.808868507","10.0.0.3","10.0.0.2","TCP","1514","43740  >  34568 [ACK] Seq=364633 Ack=1 Win=29696 Len=1448 TSval=664721 TSecr=664694"
"273","28.812207557","10.0.0.2","10.0.0.3","TCP","78","[TCP Window Update] 34568  >  43740 [ACK] Seq=1 Ack=311057 Win=404992 Len=0 TSval=664713 TSecr=664611 SLE=313953 SRE=344361"
"274","28.821275091","10.0.0.3","10.0.0.2","TCP","1514","43740  >  34568 [ACK] Seq=366081 Ack=1 Win=29696 Len=1448 TSval=664724 TSecr=664698"
"275","28.837892215","10.0.0.2","10.0.0.3","TCP","78","[TCP Window Update] 34568  >  43740 [ACK] Seq=1 Ack=311057 Win=407552 Len=0 TSval=664719 TSecr=664611 SLE=313953 SRE=345809"
"276","28.848794621","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=367529 Ack=1 Win=29696 Len=2896 TSval=664726 TSecr=664701"
"277","28.848806954","10.0.0.2","10.0.0.3","TCP","78","[TCP Window Update] 34568  >  43740 [ACK] Seq=1 Ack=311057 Win=410624 Len=0 TSval=664722 TSecr=664611 SLE=313953 SRE=347257"
"278","28.858504270","10.0.0.3","10.0.0.2","TCP","1514","43740  >  34568 [ACK] Seq=370425 Ack=1 Win=29696 Len=1448 TSval=664734 TSecr=664709"
"279","28.861474103","10.0.0.2","10.0.0.3","TCP","78","[TCP Window Update] 34568  >  43740 [ACK] Seq=1 Ack=311057 Win=413696 Len=0 TSval=664725 TSecr=664611 SLE=313953 SRE=348705"
"280","28.871237435","10.0.0.3","10.0.0.2","TCP","1514","43740  >  34568 [ACK] Seq=371873 Ack=1 Win=29696 Len=1448 TSval=664735 TSecr=664710"
"281","28.873524471","10.0.0.2","10.0.0.3","TCP","78","34568  >  43740 [ACK] Seq=1 Ack=312505 Win=416256 Len=0 TSval=664728 TSecr=664663 SLE=313953 SRE=348705"
"282","28.885937928","10.0.0.2","10.0.0.3","TCP","66","34568  >  43740 [ACK] Seq=1 Ack=348705 Win=419328 Len=0 TSval=664731 TSecr=664663"
"283","28.895129062","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=373321 Ack=1 Win=29696 Len=2896 TSval=664738 TSecr=664713"
"284","28.899284348","10.0.0.2","10.0.0.3","TCP","66","34568  >  43740 [ACK] Seq=1 Ack=351601 Win=424960 Len=0 TSval=664734 TSecr=664669"
"285","28.906982535","10.0.0.3","10.0.0.2","TCP","1514","43740  >  34568 [ACK] Seq=376217 Ack=1 Win=29696 Len=1448 TSval=664744 TSecr=664719"
"286","28.919085352","10.0.0.3","10.0.0.2","TCP","1514","43740  >  34568 [ACK] Seq=377665 Ack=1 Win=29696 Len=1448 TSval=664747 TSecr=664722"
"287","28.921903046","10.0.0.2","10.0.0.3","TCP","66","34568  >  43740 [ACK] Seq=1 Ack=354497 Win=431104 Len=0 TSval=664740 TSecr=664674"
"288","28.932128089","10.0.0.3","10.0.0.2","TCP","1514","43740  >  34568 [ACK] Seq=379113 Ack=1 Win=29696 Len=1448 TSval=664750 TSecr=664725"
"289","28.943877986","10.0.0.3","10.0.0.2","TCP","1514","43740  >  34568 [ACK] Seq=380561 Ack=1 Win=29696 Len=1448 TSval=664753 TSecr=664728"
"290","28.949642268","10.0.0.2","10.0.0.3","TCP","66","34568  >  43740 [ACK] Seq=1 Ack=357393 Win=436736 Len=0 TSval=664747 TSecr=664681"
"291","28.967922323","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=382009 Ack=1 Win=29696 Len=2896 TSval=664756 TSecr=664731"
"292","28.991911189","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=384905 Ack=1 Win=29696 Len=2896 TSval=664760 TSecr=664734"
"293","29.007204173","10.0.0.2","10.0.0.3","TCP","66","34568  >  43740 [ACK] Seq=1 Ack=360289 Win=442368 Len=0 TSval=664761 TSecr=664696"
"294","29.016132262","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=387801 Ack=1 Win=29696 Len=2896 TSval=664765 TSecr=664740"
"295","29.031839518","10.0.0.2","10.0.0.3","TCP","66","34568  >  43740 [ACK] Seq=1 Ack=363185 Win=448512 Len=0 TSval=664768 TSecr=664705"
"296","29.040718940","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=390697 Ack=1 Win=29696 Len=2896 TSval=664773 TSecr=664747"
"297","29.058418922","10.0.0.2","10.0.0.3","TCP","66","34568  >  43740 [ACK] Seq=1 Ack=364633 Win=451072 Len=0 TSval=664774 TSecr=664712"
"298","29.082523984","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=393593 Ack=1 Win=29696 Len=2896 TSval=664787 TSecr=664761"
"299","29.093137942","10.0.0.2","10.0.0.3","TCP","66","34568  >  43740 [ACK] Seq=1 Ack=366081 Win=454144 Len=0 TSval=664783 TSecr=664721"
"300","29.102441505","10.0.0.2","10.0.0.3","TCP","66","34568  >  43740 [ACK] Seq=1 Ack=367529 Win=457216 Len=0 TSval=664785 TSecr=664724"
"301","29.107622599","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=396489 Ack=1 Win=29696 Len=2896 TSval=664793 TSecr=664768"
"302","29.123096251","10.0.0.2","10.0.0.3","TCP","66","34568  >  43740 [ACK] Seq=1 Ack=370425 Win=458752 Len=0 TSval=664789 TSecr=664726"
"303","29.133212117","10.0.0.3","10.0.0.2","TCP","2962","43740  >  34568 [ACK] Seq=399385 Ack=1 Win=29696 Len=2896 TSval=664800 TSecr=664774"
"304","29.152744822","10.0.0.2","10.0.0.3","TCP","66","34568  >  43740 [ACK] Seq=1 Ack=373321 Win=459264 Len=0 TSval=664798 TSecr=664734"
"305","29.155703900","10.0.0.3","10.0.0.2","TCP","1514","43740  >  34568 [ACK] Seq=402281 Ack=1 Win=29696 Len=1448 TSval=664808 TSecr=664783"
